strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
collapsed_neighbors,27,9,9×9×9,3.73381293056561,74,0.8675084715751743,76,1944,287,0.10070175438596492,0.06944444444444445,0.3180194088289985,0.27572016460905346,16.221429996109922,20.821978735502178,1.5974210936926214
collapsed_neighbors,28,9,9×9×9,4.044520875707538,84,0.9128160922300782,86,1944,347,0.09493844049247606,0.14733231707317074,0.29806286357583245,0.448559670781893,14.373580344917379,20.361781786331836,1.4379426480552375
collapsed_neighbors,29,9,9×9×9,3.5143793210306797,70,0.8272056624301262,72,1944,268,0.10485133020344288,0.03214285714285714,0.3162036660460666,0.20987654320987653,17.899759467374135,20.99874031999848,1.6624936640952948
collapsed_neighbors,30,9,9×9×9,3.7026414339850344,71,0.8686182262776443,73,1944,274,0.10426179604261795,0.10105042016806723,0.29857378020110376,0.29218106995884774,15.696727643791103,21.024843097047672,1.5325229570617918
collapsed_neighbors,31,9,9×9×9,4.01687086465845,84,0.9065757053433294,86,1944,343,0.09384404924760602,0.07721036585365854,0.34024735158180064,0.32510288065843623,15.727819196799526,20.469081812185387,1.5158402588934414
collapsed_neighbors,32,9,9×9×9,4.012534217008199,84,0.9055969585688333,86,1944,343,0.09384404924760602,0.14908536585365853,0.29806286357583245,0.448559670781893,14.402803868335658,20.49091311184348,1.4607909143778348
collapsed_neighbors,33,9,9×9×9,3.981774804883262,81,0.9060919047497916,83,1944,328,0.0963855421686747,0.07473009446693657,0.34024735158180064,0.32510288065843623,15.632598383568414,20.4690818161849,1.517320655255277
collapsed_neighbors,34,9,9×9×9,4.033625209159053,84,0.9103570272217193,86,1944,339,0.09274965800273598,0.08025914634146342,0.34024735158180064,0.32510288065843623,15.594146391453318,20.3922902007757,1.5075234329588487
collapsed_neighbors,35,9,9×9×9,3.921471638002872,77,0.9027733190519881,79,1944,321,0.10418695228821812,0.14827327327327328,0.2842652147487214,0.37997256515775035,14.536208808097003,20.657357712084323,1.4402915939611716
collapsed_neighbors,36,9,9×9×9,3.9845322895748563,81,0.9067193974330696,83,1944,327,0.09609168380840435,0.041666666666666664,0.3432207318846591,0.2633744855967078,16.980387954859435,20.415864803431965,1.5495223488245353
